{3.551,7606048946; 4.960,376488321; 0}
{3.635,6856677021; 4.949,8551442695; 0}
{3.719,7643317272; 4.940,6413989044; 0}
{3.804,0915409279; 4.934,0811674817; 0}
{3.888,328373399; 4.926,4476294328; 0}
{3.972,719404862; 4.920,7670787103; 0}
{4.057,2975438179; 4.919,9588345345; 0}
{4.141,8538361012; 4.917,8735807819; 0}
{4.226,3701446236; 4.914,540647892; 0}
{4.310,5166634189; 4.905,9687039747; 0}
{4.394,9366110114; 4.900,7354166353; 0}
{4.479,3787632459; 4.895,8735472509; 0}
{4.562,9552174337; 4.882,8700418279; 0}
{4.646,7037186557; 4.871,0250685915; 0}
{4.730,6988784262; 4.861,0788138678; 0}
{4.814,4535501133; 4.849,2775504404; 0}
{4.898,135947616; 4.836,9742502288; 0}
{4.981,9961048121; 4.825,9475153105; 0}
{5.065,8625669888; 4.814,9688373453; 0}
{5.149,9801391543; 4.806,1173458962; 0}
{5.234,015437383; 4.796,5161220414; 0}
{5.318,2513902465; 4.788,8728836518; 0}
{5.402,649773502; 4.783,3026276657; 0}
{5.486,7050219373; 4.773,8776577245; 0}
{5.570,4648093698; 4.762,112758356; 0}
{5.654,2711313928; 4.750,6840560286; 0}
{5.736,5599124199; 4.731,1220682725; 0}
{5.817,8334843466; 4.707,6972661566; 0}
{5.900,5924522795; 4.690,2310680991; 0}
{5.983,5376638948; 4.673,6718797736; 0}
{6.065,8905733636; 4.654,3816451996; 0}
{6.117,4113923948; 4.587,3016924994; 0}
{6.110,9303088705; 4.502,968363357; 0}
{6.099,5394327084; 4.419,1568916591; 0}
{6.087,248633208; 4.335,4726572088; 0}
{6.074,2617873259; 4.251,8936126944; 0}
{6.068,4628850422; 4.167,5106311152; 0}
{6.061,8138436764; 4.083,1903779324; 0}
{6.054,5671361127; 3.998,919386023; 0}
{6.043,6497377391; 3.915,0449247094; 0}
{6.035,3829648562; 3.830,8678772796; 0}
{6.019,9253624395; 3.747,7103317685; 0}
{6.001,8438020828; 3.665,0836289239; 0}
{5.982,2864748933; 3.582,7937401094; 0}
{5.957,7789930243; 3.501,8400608827; 0}
{5.935,8797095939; 3.420,1422259473; 0}
{5.908,1194597387; 3.340,2455215354; 0}
{5.881,6982348085; 3.259,8960739886; 0}
{5.864,0005401633; 3.177,1863015784; 0}
{5.853,8895216914; 3.093,2108161474; 0}
{5.850,3508456029; 3.008,7028720271; 0}
{5.854,724374777; 2.924,2340192442; 0}
{5.863,1545715894; 2.840,0731813824; 0}
{5.870,2826850324; 2.755,7920752752; 0}
{5.878,9424397271; 2.671,6545479968; 0}
{5.885,4887820721; 2.587,3262594467; 0}
{5.892,6958424155; 2.503,0518675526; 0}
{5.896,6823975293; 2.418,563867066; 0}
{5.904,434133886; 2.334,3378293381; 0}
{5.907,8222109383; 2.249,8237134651; 0}
{5.915,1035105613; 2.165,55570338; 0}
{5.912,7872749991; 2.081,0054230687; 0}
{5.911,3517468385; 1.996,4356051264; 0}
{5.909,3531822764; 1.911,8772194536; 0}
{5.905,1173434406; 1.827,4013500159; 0}
{5.901,7685130639; 1.742,8856699144; 0}
{5.896,459228238; 1.658,4704678325; 0}
{5.891,739039588; 1.574,0202773827; 0}
{5.892,0901272545; 1.489,4390053105; 0}
{5.891,1248203885; 1.404,8625131241; 0}
{5.889,6005354391; 1.320,2942483714; 0}
{5.887,9458806868; 1.235,7284339689; 0}
