{1.972,9226477918; 4.194,9959719059; 0}
{1.956,8809307779; 4.278,0428150918; 0}
{1.943,1595946401; 4.361,5044217292; 0}
{1.933,3962899149; 4.445,52104347; 0}
{1.918,4551975033; 4.528,7729419796; 0}
{1.909,0759098882; 4.612,8333001262; 0}
{1.898,6729602534; 4.696,7731207526; 0}
{1.897,0838911607; 4.781,340192993; 0}
{1.891,0897125751; 4.865,7095278902; 0}
{1.884,8285550636; 4.950,059470122; 0}
{1.877,6235167055; 5.034,3340349097; 0}
{1.873,6664042572; 5.118,8234195031; 0}
{1.870,190750901; 5.203,3339790898; 0}
{1.871,1353964101; 5.287,9107045688; 0}
{1.880,4529388255; 5.371,9779291646; 0}
{1.915,5655216556; 5.448,9274020342; 0}
{1.991,6865785093; 5.485,8015061096; 0}
{2.076,2634935679; 5.486,729022727; 0}
{2.160,2897598599; 5.477,0490732998; 0}
{2.244,4310670612; 5.468,4261230878; 0}
{2.328,7236791379; 5.461,4353865612; 0}
{2.413,2241606694; 5.457,7227771208; 0}
{2.497,8048582408; 5.457,2532601039; 0}
{2.582,3858957232; 5.456,8495940212; 0}
{2.666,9425533571; 5.454,7792081466; 0}
{2.751,4088135057; 5.450,3558898887; 0}
{2.835,8948911443; 5.446,3287900449; 0}
{2.920,4006767633; 5.442,7389370103; 0}
{3.004,8431111109; 5.437,8819699168; 0}
{3.089,3154277202; 5.433,5758609354; 0}
{3.173,3413916391; 5.423,8932871345; 0}
{3.256,8966541128; 5.410,75430084; 0}
{3.340,7435206145; 5.399,6269549863; 0}
{3.424,7141278735; 5.389,4755036392; 0}
{3.508,6649938458; 5.379,162068208; 0}
{3.592,6647155661; 5.369,254414661; 0}
{3.676,7237066168; 5.359,8628827601; 0}
{3.760,5332800326; 5.348,4580481815; 0}
{3.844,2706956784; 5.336,5349584451; 0}
{3.928,4995033561; 5.328,8133779661; 0}
{4.012,8305868259; 5.322,3031392068; 0}
{4.096,6273373361; 5.310,8044674645; 0}
{4.180,8868647853; 5.303,4256544208; 0}
{4.264,8107468231; 5.292,8948960626; 0}
{4.348,8304777782; 5.283,1583844631; 0}
{4.432,4920844814; 5.270,7144939238; 0}
{4.516,8368466671; 5.264,3839378875; 0}
{4.601,039125376; 5.256,3782456545; 0}
{4.685,1149141954; 5.247,1383007255; 0}
{4.769,2795626284; 5.238,7462329197; 0}
{4.853,2329133516; 5.228,4530434121; 0}
{4.937,4506853251; 5.220,612014671; 0}
{5.021,9477970429; 5.216,8234847116; 0}
{5.106,1835995512; 5.209,1785894417; 0}
{5.190,6689195939; 5.205,1356270167; 0}
{5.275,1227998247; 5.200,4819229159; 0}
{5.359,6655874222; 5.197,9066728029; 0}
{5.443,9937224996; 5.191,3583537608; 0}
{5.528,231172577; 5.183,731634128; 0}
{5.612,0646357076; 5.172,5037533203; 0}
{5.696,4771708116; 5.167,152233423; 0}
{5.780,7258232025; 5.159,6502724648; 0}
{5.864,3539391416; 5.146,9832652265; 0}
{5.947,0601167666; 5.129,2687787661; 0}
{6.030,7506111379; 5.117,0206768808; 0}
{6.113,4456626796; 5.099,2543238953; 0}
{6.194,8921719957; 5.076,4380803805; 0}
{6.239,2392632532; 5.004,4141236376; 0}
{6.240,0619190064; 4.919,8361236293; 0}
{6.239,6407501216; 4.835,2551714907; 0}
{6.237,8568988617; 4.750,6919837399; 0}
{6.239,8302374366; 4.666,1330056076; 0}
{6.244,2880257618; 4.581,668557636; 0}
{6.254,5953601242; 4.497,7169423672; 0}
{6.265,0262597429; 4.413,7805904031; 0}
{6.273,1357894847; 4.329,5882488555; 0}
{6.282,156402065; 4.245,488644834; 0}
{6.290,0185574342; 4.161,2728425113; 0}
{6.298,1432823188; 4.077,0819659661; 0}
{6.306,9315309012; 3.992,9577629402; 0}
{6.311,9871167429; 3.908,5269871549; 0}
{6.315,4732401057; 3.824,0168588164; 0}
{6.321,9595057677; 3.739,6839280855; 0}
{6.332,4297077814; 3.655,7524696346; 0}
{6.345,7934498597; 3.572,2328596884; 0}
{6.366,6876388012; 3.490,2722123241; 0}
{6.389,4772912153; 3.408,8182585174; 0}
{6.419,4324021965; 3.329,718282702; 0}
{6.455,0953521161; 3.253,0223320205; 0}
{6.491,3129553475; 3.176,5867377985; 0}
{6.530,1715668372; 3.101,4593582289; 0}
{6.567,8047411431; 3.025,710701214; 0}
{6.607,0535168031; 2.950,7864163854; 0}
{6.641,6478070593; 2.873,6025454694; 0}
{6.678,4987393169; 2.797,4702682169; 0}
{6.713,7038782822; 2.720,5630966506; 0}
{6.752,7140514975; 2.645,5143042978; 0}
{6.790,5236949177; 2.569,8535766227; 0}
{6.827,9882594281; 2.494,0213852133; 0}
{6.862,5391521413; 2.416,8180778967; 0}
{6.893,8955199142; 2.338,2630459255; 0}
{6.922,8797970824; 2.258,8021969184; 0}
{6.952,6276971387; 2.179,6240604782; 0}
{6.983,2581169419; 2.100,7831305586; 0}
{7.008,5138889625; 2.020,0597706958; 0}
{7.030,5573696734; 1.938,4007246198; 0}
{7.050,3787661399; 1.856,1740434876; 0}
{7.071,4552397474; 1.774,2600818683; 0}
{7.084,0568584767; 1.690,6220877908; 0}
{7.102,1447765433; 1.607,9967764878; 0}
{7.124,3270590079; 1.526,3753259215; 0}
